0,1.340715,-0.5941748,2.10199,0.7843137,0.8196079,0.8156863,1
1,-0.005670756,0.4386297,2.326342,0.5294118,0.3019608,0.1254902,1
2,-0.01472279,0.3933903,2.370299,0.5647059,0.3058824,0.1333333,1
3,-0.1504835,0.3253252,2.213077,0.4470588,0.3254902,0.1882353,1
4,0.3680861,-0.1449322,1.629282,0,0,0,1
5,-0.1085692,0.4187441,2.431771,0.5960785,0.2705882,0.1098039,1
6,0.6682266,-0.1450485,1.842042,0.6901961,0.7411765,0.7333333,1
7,0.05337653,-0.1238062,1.454335,0.007843138,0,0,1
8,-0.05662307,0.4305664,2.3849,0.5254902,0.5019608,0.2705882,1
9,0.5939939,-0.1403542,2.156747,0.7019608,0.7333333,0.7294118,1
10,0.558707,-0.1787935,1.896039,0.1843137,0.3098039,0.04313726,1
11,0.564328,-0.1800828,1.905068,0.2078431,0.3333333,0.0627451,1
12,-0.1616785,0.4973444,2.348927,0.2980392,0.2745098,0.1372549,1
13,0.05070713,0.5167361,2.501085,0.3137255,0.282353,0.08627451,1
14,-0.1668109,0.4686876,2.320828,0.4588235,0.4392157,0.2862745,1
15,-0.288567,0.309654,2.320771,0.4705882,0.4705882,0.1607843,1
16,0.7216051,-0.2045168,2.234455,0.6470588,0.7058824,0.6745098,1
17,0.3156063,-0.157016,1.444439,0.3490196,0.4509804,0.2941177,1
18,0.6337999,-0.1165853,2.218694,0.7019608,0.7372549,0.7372549,1
19,-0.1724207,0.3257203,2.389088,0.5176471,0.4980392,0.4235294,1
20,0.08079214,-0.07449,0.4458858,0.6431373,0.6862745,0.6980392,1
21,0.07287791,-0.1665994,1.555641,0.5529412,0.5254902,0.4627451,1
22,1.588647,-0.656864,2.107567,0.5960785,0.6352941,0.6313726,1
23,1.470526,-0.1889069,2.25506,0.8078431,0.8352941,0.827451,1
24,0.05033764,-0.1736709,1.429385,0.003921569,0,0,1
25,1.652645,-0.585915,2.63653,0.4392157,0.4666667,0.4470588,1
26,0.7374425,-0.1947275,1.912999,0.3019608,0.7294118,0.4039216,1
27,0.1664316,-0.06882601,0.4546933,0.7254902,0.7764706,0.7843137,1
28,-0.01826796,0.3802239,2.464203,0.5411765,0.5019608,0.2784314,1
29,0.03265372,0.3703824,2.673079,0.2784314,0.254902,0.09803922,1
30,0.2375452,-0.1027417,2.300835,0.654902,0.654902,0.572549,1
31,0.3505172,-0.1458798,2.91704,0.6117647,0.6235294,0.5529412,1
32,0.2032041,-0.1191456,2.346422,0.4627451,0.4392157,0.3294118,1
33,0.3654276,-0.2063292,1.613691,0.03529412,0.01960784,0,1
34,0.04604548,-0.1711405,1.339205,0,0,0,1
35,-0.1060492,0.4680025,2.226813,0.509804,0.4823529,0.2666667,1
0,1.378853,-0.5850018,2.143218,0.7372549,0.7921569,0.7843137,1
1,-0.01897015,0.4554235,2.339905,0.4941176,0.1333333,0.003921569,1
2,-0.02897366,0.4228085,2.464093,0.5176471,0.2,0.05098039,1
3,0.3808191,-0.1446576,1.66879,0,0,0,1
4,0.03730813,-0.09697972,1.403679,0.003921569,0,0,1
