0,0.3139419,-1.052485,2.023236,0.6313726,0.07450981,0,1
1,0.3023294,-1.058179,1.192146,0.5019608,0.4156863,0.3019608,1
2,0.231705,-1.055663,1.192669,0.5294118,0.427451,0.3372549,1
3,0.4375235,-1.065994,1.469357,0.8117647,0.8078431,0.7607843,1
4,0.4376166,-1.073556,1.406198,0.8196079,0.8117647,0.7882353,1
5,0.432251,-1.070173,1.252237,0.8078431,0.8078431,0.7921569,1
6,0.4416419,-1.040628,1.719842,0.6941177,0.6784314,0.6039216,1
7,0.4661212,-1.044747,2.225844,0.1254902,0.3372549,0.09411765,1
8,0.4944061,-1.0209,2.178686,0.6901961,0.8,0.7254902,1
9,0.0103667,-0.8559767,1.523843,0.7058824,0.8039216,0.8784314,1
10,0.008658968,-0.9809538,1.504007,1,0.7803922,0.972549,1
11,0.0364547,-0.9562209,1.545247,0.1686275,0.01568628,0,1
12,0.3707174,-1.022337,1.545576,0.8235294,0.8235294,0,1
13,0.1844278,-1.040305,1.579958,0.9882353,0.3568628,0.6235294,1
14,0.3718416,-1.020143,1.029975,0.7764706,0.2705882,0.05098039,1
15,0.1233536,-1.049837,1.17323,0.8431373,0.8705882,0.8666667,1
16,0.4333244,-1.067927,1.325479,0.8117647,0.8196079,0.7960784,1
17,0.2411977,-1.078882,1.207014,0.509804,0.4196078,0.3294118,1
18,0.09678718,-1.076132,1.208808,0.5294118,0.4431373,0.3333333,1
19,0.3611137,-1.012064,1.016779,0.772549,0.2862745,0.0627451,1
20,0.3375732,-1.068755,1.183798,0.7960784,0.827451,0.8235294,1
21,0.196129,-1.071131,1.192009,0.8392157,0.8666667,0.8666667,1
22,0.2662556,-1.067261,1.185036,0.8039216,0.8392157,0.8352941,1
23,0.42564,-1.067928,1.54253,0.427451,0.3411765,0,1
24,0.09420308,-1.023729,1.438111,0.3686275,0.01960784,0.05882353,1
25,0.4627779,-1.06441,1.487483,0.8078431,0.8039216,0.7686275,1
26,0.09505799,-1.035059,1.457748,0.3843137,0.01176471,0.0627451,1
27,-0.004951663,-1.001897,1.514949,1,0.4588235,0.7372549,1
28,0.09666019,-1.03796,1.239192,0,0.1176471,0.003921569,1
